size,time,name
276551,sep 26 12:52,Aula_Hispanica_plano_rus_2014-2015.pdf
251199,sep 26 12:52,Aula_Hispanica_rus_2015.pdf
200635,sep 26 12:52,Aula_Hispanica_vesna_2018.pdf
197792,sep 26 12:52,Aula_Hispánica_osen_2019_rus.pdf
3528415,sep 26 14:55,BA_JMC_brochure_2025.pdf
2101837,sep 26 14:55,BBA_Brochure_2025.pdf
2080985,sep 26 14:55,BCA_brochure_2025.pdf
1753559,sep 26 14:55,BCom_Brochure.pdf
7357244,sep 26 14:55,BDesign_brochure.pdf
1119522,sep 26 14:57,BGP.pdf
5591003,sep 26 14:55,BSC_DS_2025.pdf
1555705,sep 26 14:55,BSc_MSc_Basic_Science_brochure_2025.pdf
97351,sep 26 14:39,Building_innovation_Vitoshko.pdf
72131,sep 26 14:33,Business%20in%20Tourism%20and%20Hospitality.pdf
492019,sep 26 11:20,CMTF_oral_exam.pdf
249979,sep 26 12:56,CNO_AULA_Hispanica.pdf
862933,apr 29 03:54,COMPS-1071.pdf
502943,sep 26 16:27,CT_RB_2025.pdf
4116156,sep 26 14:49,CVDrKased.pdf
295289,sep 26 12:00,Call-for-papers_2024.pdf
332056,sep 26 15:00,CartaCercetatoruluiCodul-de-Conduita.pdf
313219,sep 26 12:55,CartaInformativaCongreso2025_ru.pdf
1748576,sep 26 15:00,Carta_ASEM.pdf
2016192,sep 26 15:01,Catalogue_of_UNG_Equipment_and_Expertise_for_External_users.pdf
10120422,sep 26 15:00,Cod_etica_2023.pdf
138963,sep 26 12:01,ConfPABCProgram_2023.pdf
109786,sep 26 14:32,Course%20Syllabus%20(General%20Pedagogy).pdf
138672,sep 26 14:32,Course%20Syllabus%20(Pedagogical%20Theory%20and%20Conceptions).pdf
126569,sep 26 14:32,Course%20Syllabus%20(Preparation%20of%20Scientific%20Publications).pdf
124391,sep 26 14:32,Course%20Syllabus%20(Vocational%20Training%20Technologies).pdf
136864,sep 26 14:33,Course%20syllabus%20%20MATHEMATICAL%20MODELS%20OF%20PROCESS%20AND%20SYSTEMS.pdf
126823,sep 26 14:32,Course%20syllabus%20(Model-analytical%20and%20Strategic%20Research%20Methods).pdf
130715,sep 26 14:33,Course%20syllabus%20ADVANCED%20PROBLEMS%20OF%20MATHEMATICAL%20PHYSICS.pdf
133539,sep 26 14:32,Course%20syllabus%20ASPT%20methods.pdf
84035,sep 26 14:33,Course%20syllabus%20MODERN%20Computer%20Technologies%202022.pdf
136461,sep 26 14:33,Course%20syllabus%20MODERN%20NUMERICAL%20METHODS%20IN%20MATHEMATICAL%20MODELING.pdf
134642,sep 26 14:33,Course%20syllabus%20Mathematical%20models%20in%20biology.pdf
137538,sep 26 14:33,Course%20syllabus%20Sociology%20of%20the%20Internet.pdf
110145,sep 26 14:33,Course%20syllabus%20sample%20(INTERNATIONAL%20STANDARDS%20FOR%20INTELLECTUAL%20-%20%D0%90%D1%80%D0%B7%D1%83%D0%BC%D0%B0%D0%BD%D1%8F%D0%BD)%20%E2%80%94%20%D0%BA%D0%BE%D0%BF%D0%B8%D1%8F.pdf
129668,sep 26 14:33,Course%20syllabus%20sample%20(International%20standards%20for%20legal%20-%20%D0%90%D1%80%D0%B7%D1%83%D0%BC%D0%B0%D0%BD%D1%8F%D0%BD).pdf
56758,sep 26 14:32,Course%20syllabus%20sample_Ecology%20of%20the%20city.pdf
57685,sep 26 14:32,Course%20syllabus%20sample_Environmental%20problems%20and%20environmental%20pollution.pdf
103428,sep 26 14:32,Course%20syllabus%20sample_Key%20Concepts%20in%20Urban%20and%20Cultural%20Studies.pdf
54623,sep 26 14:32,Course%20syllabus%20sample_Scientific%20research%20design%20of%20urban%20environment.pdf
54334,sep 26 14:32,Course%20syllabus%20sample_Territory%20branding.pdf
107022,sep 26 14:32,Course%20syllabus%20sample_Urban%20design%20project%204.%20Renovation%20of%20the%20urban%20environment.pdf
107038,sep 26 14:32,Course%20syllabus%20sample_Urban%20design%20project%205.%20Designing%20an%20environment%20based%20on%20the%20concept%20of%20identity.pdf
106679,sep 26 14:32,Course%20syllabus%20sample_Urban%20development.pdf
127920,sep 26 14:33,Course%20syllabus_Culture%20and%20Philosophy%20of%20Ancient%20Greece%20in%20Russian%20studies%20of%20Classics_2022.pdf
138654,sep 26 14:33,Course%20syllabus_Logical%20Argumentation%20and%20Critical%20Thinking_2022.pdf
74204,sep 26 14:33,Course%20syllabus_Methodology%20of%20Social%20Sciences%20and%20Humanities_2022.pdf
139648,sep 26 14:33,Course%20syllabus_Nedin.pdf
76033,sep 26 14:33,Course%20syllabus_Religions%20%20.pdf
130346,sep 26 14:33,Course%20syllabus_Semiotic%20Studies%20in%20Russia%20and%20Development%20of%20the%20Humanities%20in%20Europe_2022.pdf
73246,sep 26 14:33,Course%20syllabus_Soviet%20Science%20and%20Science%20in%20Modern%20Russia_2022.pdf
72297,sep 26 14:33,Cutting-edge%20management%20in%20hotels%20and%20hospitality%20enterprises.pdf
6391245,sep 26 14:54,DSUFeedbackAnalysisReport.pdf
23506709,sep 26 14:54,DSUSampleFilledFeedbackCollected.pdf
7781668,sep 26 14:54,DSUStakeholdersFeedbackATR.pdf
775086,sep 26 14:55,DSU_City_innovation_Campus_Programs_2025.pdf
988139,sep 26 14:55,DSU_Main_Campus_Programs_2025.pdf
332702,sep 26 14:54,DSU_Research_Ethics_Policy_2021.pdf
4308267,sep 26 11:48,Donnews-Mediakit.pdf
3798310,sep 26 14:51,E_brochure_08022024.pdf
137560,sep 26 14:33,Ecology%20of%20the%20city.pdf
100579,sep 26 14:33,Economics%20of%20Sports.pdf
521855,sep 26 11:23,Ecosystems.pdf
160002,sep 26 14:33,Entrepreneurship%20in%20Hospitality.pdf
77247,sep 26 14:33,Excursion%20business.pdf
616727,apr 29 03:54,FCC-12-9A1.pdf
773312,sep 26 11:23,FK_sport.pdf
3115481,sep 26 12:55,Folleto_cursos_ruso1.pdf
763168,sep 26 15:02,Freedom%20of%20Speech%20and%20Academic%20Freedom%20Code%20of%20Practice%20-%20v3.4.pdf
54219,sep 26 14:33,Fundamentals%20of%20Tourism.pdf
471623,sep 26 15:00,Ghidul_Studentului_2023.pdf
21111166,apr 29 03:54,GlobalCriticalMineralsOutlook2024.pdf
422558,apr 29 03:54,HEAD%204q2024%20release%20050324.pdf
6123047,sep 26 14:55,Harohalli_Hostel_Student_handbook.pdf
104084,sep 26 14:39,HiTech_Vitoshko.pdf
15140664,sep 26 14:39,Highlights 18.pdf
778385,sep 26 12:55,How_to_get_enrolled_2025.pdf
513160,sep 26 14:54,IDP.pdf
1142131,sep 26 16:27,ID_2025.pdf
2348740,sep 26 14:57,INFN_AI_Strategy_2024_aggiornato.pdf
4861177,sep 26 14:57,INFN_NEXT_EU_FRAMEWORK_PROGRAMME_2024.pdf
258114,sep 26 14:54,IT_Policy_2024.pdf
946687,sep 26 09:56,IVD_2__1_Gorgorova.pdf_0704d8bae0.pdf
556606,sep 26 12:00,Informatsionnoe-pismo_2024.pdf
1803942,sep 26 12:55,Instr_test_2024.pdf
2557328,sep 26 15:42,Instr_test_2025.pdf
76662,sep 26 14:39,Integrated Marine Research Center.pdf
133894,sep 26 14:33,International%20transport%20law.pdf
118499,sep 26 16:22,JMS_OTHA_Call_for_papers.pdf
48025,sep 26 16:22,JMS_YM_Call_for_papers.pdf
158082,sep 26 16:28,KCP_asp_2025.pdf
357713,sep 26 16:28,KCP_bs_2025.pdf
331690,sep 26 16:28,KCP_mag_2025.pdf
513215,sep 26 10:28,KD_013.pdf
268267,sep 26 10:28,KD_014_rus.pdf
541532,sep 26 10:19,KD_SPA_2023.pdf
1583065,sep 26 14:55,LLM_brochure_2025.pdf
347901,sep 26 11:23,Language_Teaching_in_the_Modern_Digital_Era.pdf
55533,sep 26 14:33,Life%20safety.pdf
1680176,sep 26 14:55,MBA_brochure_2025.pdf
2239231,sep 26 14:55,MCA_brochure_2025.pdf
3360267,sep 26 14:55,MSC_DS_2025.pdf
138075,sep 26 14:33,Management%20advances%20in%20hospitality.pdf
1084588,sep 26 15:01,Manual_E-prihlaska-III-stupen.pdf
4321600,sep 26 11:47,Media-Kit_KG_2020.pdf
113775,sep 26 14:39,Mineral_Resources__vitoshko.pdf
101676,sep 26 14:39,Modern Microscopy.pdf
133856,sep 26 14:33,Modern%20technology%20for%20improving%20the%20productivity%20of%20regional%20studies%20communications.pdf
368100,sep 26 11:20,ModernSoftware_oral_exam.pdf
78605,sep 26 14:39,Molecular_spectrostroscopy.pdf
3720465,sep 26 14:55,NSS_Actvities.pdf
89011,sep 26 14:39,Nanoscale_substance_structure.pdf
101286,sep 26 14:39,Nanotechnologies.pdf
82090,sep 26 14:33,New%20managerial%20opportunities%20for%20modern%20organization.pdf
76465,sep 26 14:56,Notification & Invitation - 11th Convocation of Manipal University Jaipur.pdf
454846,sep 26 14:54,Ombadsuperson.pdf
8063610,sep 26 16:26,Otchet%202016.pdf
173478,sep 26 12:51,Otchet_2011.pdf
306274,sep 26 12:51,Otchet_2012.pdf
450691,sep 26 12:51,Otchet_2013.pdf
467359,sep 26 12:51,Otchet_2014_rus.pdf
722799,sep 26 12:51,Otchet_mezhdunarodnaya_deyatelnost_2016.pdf
668101,sep 26 12:51,Otchet_nauka_2016.pdf
77222,sep 26 14:33,Ovsepyan%20Course%20syllabus.pdf
823053,sep 26 14:03,P138_16.05.2023.pdf
1011838,sep 26 14:03,P142_22.05.2023.pdf
443887,sep 26 16:28,P201-OD.pdf
476182,sep 26 14:05,P248_2022.pdf
1618737,sep 26 14:19,P982.pdf
20235761,sep 26 14:57,PCTE-2025.pdf
1410951,apr 29 03:54,PP%20BSM%202025.pdf
19804937,sep 26 12:32,PROGRAMMA%20FESTIVAL.pdf
646739,apr 29 03:54,Paulzovatelskoe_soglashenie_PAOSPB.pdf
209927,sep 26 13:52,Perechen_poruchenii.pdf
352867,sep 26 14:56,PhD Interview Result July - 2024 session.pdf
226617,sep 26 12:51,Planes2015_anodual_rus.pdf
361636,sep 26 12:51,Planes2015_rus.pdf
355985,sep 26 12:51,Planes2016_rus.pdf
268038,sep 26 11:46,Politika-PDN.pdf
237856,sep 26 15:01,Politika_privatnosti_UB.pdf
250506,sep 26 12:31,Postanovlenie Pravitelstva N 568.pdf
1951481,apr 29 03:54,PravilaPriema_2025_VO_izm_24.01.2025.pdf
589738,apr 29 03:54,Pravila_priema_2025_na_sait.pdf
764408,apr 29 03:54,Pravila_priema_2025_v_SGUGiT_Bakalavriat_Specialitet.pdf
495816,apr 29 03:54,Pravila_priema_bac_spec_2025.pdf
1661239,sep 26 12:31,Prikaz 601.pdf
315896,sep 26 12:31,Prikaz П1421.pdf
533892,sep 26 16:23,Prioritet_itogi.pdf
197108,apr 29 03:54,Privacy_policy_upd.pdf
74127,sep 26 14:33,Prof.communication.pdf
600215,sep 26 12:54,Prog_stud_conf_Dec_es_2024_esp.pdf
458992,sep 26 12:54,Prog_stud_conf_Dec_es_2024_rus.pdf
2554237,sep 26 15:00,Progress%20report%20on%20the%20implementation%20of%20the%20Excellence%20Initiative%20-%20Research%20University%20by%20TUL.pdf
393210,sep 26 14:21,Prot1_17.10.2024.pdf
216450,sep 26 14:21,Prot2_20.02.2025.pdf
195954,sep 26 14:21,Prot3_11.03.2025.pdf
375244,sep 26 14:21,Prot4_17.07.2025.pdf
466614,sep 26 13:52,Protokol N3 2022.pdf
407011,sep 26 13:52,Protokol_0.pdf
245496,sep 26 13:52,Protokol_04_02_2021.pdf
168903,sep 26 13:52,Protokol_1.pdf
188966,sep 26 13:52,Protokol_20.pdf
308924,sep 26 13:52,Protokol_6_06.09.2023.pdf
556125,sep 26 13:52,Protokol_prez_N2.pdf
121192,sep 26 14:56,Public Self Disclosure.pdf
1322502,sep 26 14:54,Public_Self_Disclosure_DSU.pdf
120270,sep 26 14:54,QC3.pdf
1276706,sep 26 16:27,RSOCH_2025.pdf
9564735,sep 26 15:01,Raport_2024_EN.pdf
611632,sep 26 15:00,Raport_comisia_etica.pdf
415371,sep 26 11:24,Russian_Cultural_Studies.pdf
23842587,sep 26 14:51,SELF_PORTRAIT_english_2025_ONLINE%20%281%29.pdf
1307438,sep 26 16:13,SFedU_.pdf
427192,sep 26 11:23,STEM.pdf
17562188,sep 26 13:37,SciFinder%20Discovery%20Platform.pdf
3479448,sep 26 14:55,SoE_Brochure_2025.pdf
2296922,sep 26 14:55,SoL_Brochure.pdf
9353686,sep 26 12:55,Sobre_nosotros_2025_compressed.pdf
749113,sep 26 11:24,Sootv_asp_2025.pdf
926022,sep 26 11:20,Sootv_mag_2025.pdf
623006,sep 26 12:55,Spanish%20course%20A.pdf
636713,sep 26 12:55,Spanish%20course%20B.pdf
158985,sep 26 16:27,Spisok_indiv_dostig.pdf
4821472,apr 29 03:54,Sport24_Mediakit_2024.pdf
121796,sep 26 14:23,Sred_ZPL_Adm_2016.pdf
319294,sep 26 15:12,Structure_20190114.pdf
407065,sep 26 14:54,Telephone_Directory1.pdf
104181,sep 26 14:54,Temp_03022025.pdf
270068,apr 29 03:54,Terms_of_service_upd.pdf
279808,sep 26 12:53,Tesis_kruglii_stol_1.pdf
122032,sep 26 14:39,The_SRC.pdf
132571,sep 26 14:33,Theory%20and%20methodology%20of%20research%20and%20teaching%20in%20hospitality%20industry.pdf
293846,sep 26 12:53,Thesis_kruglii_stol.pdf
125499,sep 26 14:33,Tourism%20development.pdf
199980,sep 26 11:21,Trusted_AI_for_Blockchain.pdf
62272,sep 26 14:39,TsKP_Aviatsionnoy_tekhniki_i_tekhnologiy_Babeshko.pdf
105638,sep 26 14:39,TsKP_Biotekhnologia_biomeditsina_i_ekologicheskiy_monitoring_Babeshko.pdf
117119,sep 26 14:39,TsKP_Elektromagnitnye_elektromekhanicheskie_i_teplovye_svoystva_tvyordykh_tel_Babeshko.pdf
42623,sep 26 14:39,TsKP_Prikladnaya_elektrodinamika_i_antennye_izmerenia_Babeshko.pdf
62055,sep 26 14:39,TsKP_Yuzhny_tsentr_sovremennoy_spektroskopii_Babeshko.pdf
275697,sep 26 14:54,UGC-Proforma.pdf
137925,sep 26 14:57,UGC-Public-Self-Disclosure-document.pdf
3058349,sep 26 14:49,UKS_Campus_Map_English.pdf
156651,sep 26 12:31,Ukaz Prezidenta 378.pdf
1683064,sep 26 12:31,Ukaz Prezidenta 478_16.08.21.pdf
1176682,sep 26 11:21,Urban_Design.pdf
169795,apr 29 03:54,VKCT_Soglashenie_ob_informacionnom_vzaimodeistvii.pdf
169466,apr 29 03:54,VK_Soglashenie_ob_informacionnom_vzaimodeistvii.pdf
377738,sep 26 16:27,VSOCH_2025.pdf
213518,sep 26 12:53,Vistavka_rus-iaz.pdf
255755,sep 26 12:55,Vtoroe_informatcionnoe_pis`mo_Kongress_2025.pdf
2478675,sep 26 09:43,accreditation.pdf
1973869,sep 26 14:55,aerospace_engg_2025.pdf
190831,apr 29 03:54,agreement_reg.pdf
174244,apr 29 03:54,agreement_reg_extra.pdf
3681893,sep 26 14:55,allied_health_sciences_2025.pdf
571104,sep 26 15:36,anatom_fiziolog.pdf
74690,sep 26 09:44,annot_spec.pdf
311824,sep 26 15:12,ar_1.pdf
898041,sep 26 15:15,arh_komp.pdf
696914,sep 26 15:02,ayd%C4%B1nlatma%20metni%20-%20Copy%202.pdf
276819,sep 26 11:21,besp_s.pdf
252912,sep 26 11:21,bezop_komp.pdf
1436982,sep 26 15:41,bio.pdf
1459204,sep 26 15:47,bio_ino.pdf
1531454,sep 26 14:55,bpharma_2025.pdf
1251076,sep 26 14:55,bpt_2025.pdf
888930,sep 26 14:55,bsc_msc_nursing_2025.pdf
490887,sep 26 10:27,c50dea3311d9c12cf6e941d47f574300.pdf
909626,apr 29 03:54,capsula_instruction.pdf
2115390,apr 29 03:54,capsula_neo_instruction.pdf
482298,sep 26 15:15,cher.pdf
383651,sep 26 14:07,chislen0603.pdf
616410,sep 26 11:38,confl25.pdf
381429,sep 26 12:09,contests.pdf
63225,apr 29 03:54,contract.pdf
890131,sep 26 14:57,copy_of_shortlist-of-recommended-courses-2022-2023-21-09-2022.pdf
653987,sep 26 12:09,cpgz2j07avd690b8sv0s21rxpuypsq9t.pdf
401292,sep 26 10:26,d1e7a0684a9e51c599fb223264e96189.pdf
743305,sep 26 15:41,diz_komp.pdf
85292,sep 26 12:56,do-market-commentary-global-disclosure.pdf
293788,sep 26 14:54,dsu-symposium-2024.pdf
883230,sep 26 10:27,e341c346955f24a09fba0a84d37a870a.pdf
5087209,sep 26 14:55,ece_2025.pdf
7268485,sep 26 14:01,edu_directory_pd_partner_list.pdf
462472,sep 26 12:09,edvr4ufwv5zh72zrpiplz60e2rtwethf.pdf
354542,sep 26 11:23,eko_geo.pdf
308318,sep 26 11:21,eko_mon.pdf
368715,sep 26 11:21,eko_str.pdf
394254,sep 26 15:15,ekol_prirod.pdf
87978,sep 26 12:56,emir-frandt-disclosure.pdf
99791,sep 26 12:56,emir-frandt-request-for-proposal.pdf
273125,sep 26 11:21,ergo.pdf
102397,sep 26 12:09,f1m24swvehna3obtnn9xofw2bff4emsq.pdf
528582,sep 26 16:24,f985xk95uk352rnl7d2guv812ndifv14.pdf
528897,sep 26 10:27,fb66cb01477a968bfe786611fb0eea9b.pdf
289054,sep 26 11:21,fin_teh.pdf
562649,sep 26 15:45,fis_podg_ino.pdf
729440,sep 26 15:31,fk.pdf
153775,sep 26 12:51,formulario_inscripcion_dele_2022.pdf
1505146,sep 26 15:01,gender_equality_plan.pdf
369001,sep 26 15:39,geo.pdf
282136,sep 26 11:21,geo_inf.pdf
369691,sep 26 15:47,geo_ino.pdf
305228,sep 26 15:39,geolog.pdf
312919,sep 26 15:14,gidrolog.pdf
563900,sep 26 16:24,gk6wsflsno7xkvnynehy33ugy7n098ue.pdf
422415,sep 26 15:42,gl_VII_exam_P120-OD_reglament_PK.pdf
421973,sep 26 15:42,gl_VI_P120-OD_reglament_PK.pdf
520724,sep 26 15:42,gl_V_exam_P120-OD_reglament_PK.pdf
676952,apr 29 03:54,google_privacy_policy_en.pdf
942457,sep 26 13:58,google_privacy_policy_en_eu.pdf
986665,sep 26 14:33,google_privacy_policy_nl_eu.pdf
341076,apr 29 03:54,google_terms_of_service_en.pdf
446501,sep 26 13:58,google_terms_of_service_en_eu.pdf
458718,sep 26 14:33,google_terms_of_service_nl_eu.pdf
2816700,sep 26 14:58,goslicense.pdf
1150291,sep 26 15:37,hud_of.pdf
436682,sep 26 15:03,ichki_tartib_qoidalar_2024.pdf
1360032,sep 26 15:39,inf_teh.pdf
628236,sep 26 15:41,informatika.pdf
426206,sep 26 16:28,ingak_description.pdf
278145,sep 26 11:21,isk_int.pdf
530203,sep 26 15:15,ist_arh.pdf
552701,sep 26 15:41,ist_isk.pdf
291739,sep 26 15:27,ist_soc_rab.pdf
265929,sep 26 11:21,it_resh.pdf
497276,sep 26 11:23,izo.pdf
89736,sep 26 10:28,izveshenie-015.pdf
83916,sep 26 10:28,izveshenie_013.pdf
88054,sep 26 10:28,izveshenie_014.pdf
396318,sep 26 16:27,kol_vo_m.pdf
405002,sep 26 15:42,kol_vo_m_ino_dop.pdf
407878,sep 26 16:27,kol_vo_mag.pdf
1606586,sep 26 15:39,komp_teh.pdf
370318,sep 26 15:48,lit_ino.pdf
29257272,sep 26 15:00,lodz-university-of-technology-on-the-path-of-sustainable-development_0.pdf
570149,sep 26 15:46,m_lit.pdf
288269,sep 26 11:21,mash_ob.pdf
340103,sep 26 11:21,mat_mod.pdf
757432,sep 26 15:41,matematika.pdf
498370,sep 26 15:47,matematika_ino.pdf
3704541,sep 26 09:57,mc201109.pdf
4660507,sep 26 09:57,mc201205.pdf
3835652,sep 26 09:57,mc201308.pdf
726098,apr 29 03:54,mcs2025-rare-earths.pdf
5142382,sep 26 14:55,mechanical_engg_2025.pdf
313577,sep 26 15:14,meteorolog.pdf
1062112,sep 26 15:32,metod_prof.pdf
761153,sep 26 16:27,metod_r.pdf
2531544,sep 26 14:55,mpharma_2025.pdf
1536879,sep 26 14:55,mpt_2025.pdf
1680401,sep 26 14:55,mtech_2025.pdf
617249,sep 26 14:58,ni_grant.pdf
267307,sep 26 11:21,obrab_inf.pdf
475490,sep 26 15:41,obsh.pdf
531011,sep 26 15:21,obsh_e.pdf
48562,apr 29 03:54,ok_history_new.pdf
232293,sep 26 14:49,organigramme-general-1.pdf
701917,sep 26 15:40,osn_alg.pdf
514541,sep 26 15:32,osn_bio.pdf
690810,sep 26 15:40,osn_el.pdf
390524,sep 26 15:32,osn_geo_obr.pdf
828450,sep 26 15:34,osn_hud_d.pdf
498109,sep 26 15:34,osn_mat_obr.pdf
196197,sep 26 15:29,osn_serv.pdf
671798,sep 26 15:34,osn_soc_ped.pdf
434678,sep 26 15:27,osn_soc_rab.pdf
600615,sep 26 15:29,osn_turism.pdf
106823,sep 26 09:34,osob_prava.pdf
246378,sep 26 16:27,otbor_k.pdf
536186,sep 26 14:07,p805_2021.pdf
189474,sep 26 16:28,pamyatka.pdf
426292,sep 26 11:23,ped_d.pdf
581043,sep 26 15:33,ped_doshk.pdf
760694,sep 26 15:33,ped_nach.pdf
983227,sep 26 15:34,pedagogika.pdf
216322,sep 26 14:21,pfhd_2023_01.pdf
216464,sep 26 14:21,pfhd_2023_02.pdf
215469,sep 26 14:21,pfhd_2024.pdf
216205,sep 26 14:21,pfhd_2024_01.pdf
216322,sep 26 14:21,pfhd_2024_02.pdf
215672,sep 26 14:21,pfhd_2025.pdf
216162,sep 26 14:21,pfhd_2025_01.pdf
216272,sep 26 14:21,pfhd_2025_02.pdf
198370,sep 26 15:40,ph.pdf
211104,sep 26 15:43,ph_ino.pdf
2348790,sep 26 14:55,pharm_d_2025.pdf
108414,sep 26 14:33,physical%20Culture%20and%20sport.pdf
275214,sep 26 14:42,plan-meropriyatij-bgtu-k-80-letiyu-osvobozhdeniya.pdf
152579,apr 29 03:54,politika_konfidencialnosti.pdf
566092,sep 26 14:42,polozhenie-po-okazaniyu-situaczionnoj-pomoshhi-invalidam.pdf
237371,sep 26 14:04,polozhenie_econom.pdf
603173,sep 26 12:55,polozhenie_o_thesis_2024.pdf
195486,sep 26 16:28,poriadok_otbora.pdf
388241,sep 26 09:47,posih.pdf
629001,apr 29 03:54,pp-bsm.pdf
5677731,sep 26 13:52,pr10_15092012.pdf
2455870,sep 26 13:53,pr5_25102012.pdf
2788873,sep 26 13:53,pr6_09022013.pdf
3040701,sep 26 13:53,pr7.pdf
2981784,sep 26 13:52,pr8_19042013.pdf
5043389,sep 26 13:52,pr9_05062013.pdf
433000,sep 26 14:42,pravila-vnutrennego-trudovogo-rasporyadka-bgtu.pdf
905628,apr 29 03:54,pravila_priema_v_bakalavriat_spetsialitet_bazov_vo_magistraturu_spets_vo_na_2025-26.pdf
342662,apr 29 03:54,preprint-frn-2023-critical-materials-list.pdf
100787,sep 26 11:48,price-2025.pdf
86605,apr 29 03:54,price-list.pdf
293335,sep 26 11:21,prikl_mat.pdf
116450,apr 29 03:54,pril1_14112652.pdf
174253,sep 26 14:57,procedures-and-policies-for-maintenance.pdf
770454,sep 26 12:33,processing__agreement.pdf
395782,sep 26 12:03,program.pdf
654905,sep 26 13:52,protokol.pdf
139261,sep 26 13:52,protokol_21.pdf
143239,sep 26 13:52,protokol_25.pdf
752930,sep 26 15:31,psih_obr.pdf
247043,sep 26 12:30,rasp1426-p_20140814.pdf
